ID,VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,trip_type,congestion_surcharge,payment_type
T04690,2.0,2021-07-03 16:57:10,2021-07-03 16:57:30,N,1.0,116,116,1.0,0.04,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0,2.0
T09656,2.0,2021-07-07 05:55:33,2021-07-07 06:45:12,N,1.0,117,35,1.0,16.51,50.5,0.5,0.5,0.0,0.0,,0.3,51.8,1.0,0.0,1.0
T02058,1.0,2021-07-02 07:39:46,2021-07-02 07:58:36,N,1.0,119,159,1.0,0.0,16.2,0.0,0.5,0.0,0.0,,0.3,17.0,1.0,0.0,1.0
T08130,2.0,2021-07-06 09:07:52,2021-07-06 09:16:49,N,1.0,97,189,1.0,1.14,7.5,0.0,0.5,2.08,0.0,,0.3,10.38,1.0,0.0,1.0
T08397,1.0,2021-07-06 11:11:11,2021-07-06 11:28:35,N,1.0,41,237,1.0,3.0,14.0,2.75,0.5,1.76,0.0,,0.3,19.31,1.0,2.75,1.0
T03173,2.0,2021-07-02 16:34:34,2021-07-02 17:08:11,N,1.0,25,165,1.0,7.05,26.0,1.0,0.5,4.0,0.0,,0.3,31.8,1.0,0.0,1.0
T07744,2.0,2021-07-05 22:41:21,2021-07-05 22:45:59,N,1.0,41,41,1.0,0.77,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T06757,2.0,2021-07-05 11:38:29,2021-07-05 11:51:18,N,1.0,82,138,1.0,2.59,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,1.0,0.0,1.0
T08011,2.0,2021-07-06 08:51:22,2021-07-06 08:56:59,N,1.0,41,41,1.0,0.76,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,1.0
T01138,2.0,2021-07-01 15:31:20,2021-07-01 15:38:38,N,1.0,75,74,1.0,1.4,7.0,0.0,0.5,0.2,0.0,,0.3,8.0,1.0,0.0,1.0
T05215,2.0,2021-07-03 22:01:14,2021-07-03 22:14:47,N,1.0,82,7,1.0,4.63,15.5,0.5,0.5,4.0,0.0,,0.3,20.8,1.0,0.0,1.0
T02382,2.0,2021-07-02 10:17:30,2021-07-02 10:40:50,N,1.0,116,141,1.0,4.92,19.0,0.0,0.5,0.0,0.0,,0.3,22.55,1.0,2.75,2.0
T06834,2.0,2021-07-05 12:05:54,2021-07-05 12:21:46,N,1.0,196,134,1.0,3.18,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,1.0,0.0,2.0
T09412,2.0,2021-07-06 19:54:28,2021-07-06 20:02:04,N,1.0,95,134,1.0,1.74,7.5,1.0,0.5,0.8,0.0,,0.3,10.1,1.0,0.0,1.0
T02936,2.0,2021-07-02 15:01:37,2021-07-02 15:09:26,N,1.0,235,235,6.0,1.17,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T09501,2.0,2021-07-06 20:39:12,2021-07-06 20:45:25,N,1.0,130,130,1.0,0.84,5.5,0.5,0.5,1.0,0.0,,0.3,7.8,1.0,0.0,1.0
T07794,2.0,2021-07-06 00:06:26,2021-07-06 00:19:09,N,1.0,92,16,1.0,2.96,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,1.0,0.0,2.0
T09904,2.0,2021-07-07 10:48:23,2021-07-07 10:54:15,N,1.0,95,95,2.0,1.11,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T07394,1.0,2021-07-05 18:35:53,2021-07-05 18:40:40,N,1.0,166,41,1.0,0.5,5.0,0.0,0.5,1.15,0.0,,0.3,6.95,1.0,0.0,1.0
T04362,2.0,2021-07-03 12:21:41,2021-07-03 12:30:10,N,5.0,130,258,2.0,2.0,15.0,0.0,0.5,2.0,0.0,,0.3,17.8,1.0,0.0,1.0
T06301,2.0,2021-07-04 20:29:54,2021-07-04 20:47:26,N,1.0,7,145,1.0,2.28,12.5,0.5,0.5,2.48,0.0,,0.3,16.28,1.0,0.0,1.0
T02478,2.0,2021-07-02 10:08:08,2021-07-02 10:13:57,N,1.0,75,237,2.0,1.42,6.5,0.0,0.5,0.0,0.0,,0.3,10.05,1.0,2.75,2.0
T01467,2.0,2021-07-01 17:54:20,2021-07-01 17:59:11,N,1.0,236,263,1.0,0.71,5.0,1.0,0.5,1.91,0.0,,0.3,11.46,1.0,2.75,1.0
T05288,2.0,2021-07-03 22:58:15,2021-07-03 23:41:09,N,1.0,42,35,4.0,19.03,54.5,0.5,0.5,0.0,6.55,,0.3,62.35,1.0,0.0,1.0
T07521,1.0,2021-07-05 19:47:24,2021-07-05 20:07:32,N,1.0,212,75,1.0,7.4,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,1.0,0.0,1.0
T09855,2.0,2021-07-07 07:59:55,2021-07-07 08:18:46,N,1.0,166,140,1.0,3.79,15.5,0.0,0.5,4.76,0.0,,0.3,23.81,1.0,2.75,1.0
T03528,2.0,2021-07-02 19:34:14,2021-07-02 20:22:40,N,1.0,7,22,1.0,24.35,66.0,1.0,0.5,3.0,0.0,,0.3,70.8,1.0,0.0,1.0
T06637,2.0,2021-07-05 09:39:33,2021-07-05 09:45:16,N,1.0,41,41,1.0,0.79,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T09267,2.0,2021-07-06 18:47:33,2021-07-06 18:54:29,N,1.0,75,74,1.0,1.26,7.0,1.0,0.5,4.0,0.0,,0.3,12.8,1.0,0.0,1.0
T01076,1.0,2021-07-01 15:03:48,2021-07-01 15:26:44,N,1.0,262,226,1.0,0.0,22.2,0.0,0.5,0.0,0.0,,0.3,23.0,1.0,0.0,1.0
T02932,2.0,2021-07-02 14:07:56,2021-07-02 14:49:32,N,1.0,95,114,1.0,12.4,39.5,0.0,0.5,0.0,6.55,,0.3,49.6,1.0,2.75,2.0
T02018,2.0,2021-07-02 06:18:58,2021-07-02 07:04:19,N,1.0,191,197,1.0,10.08,40.0,0.0,0.5,0.0,0.0,,0.3,40.8,1.0,0.0,1.0
T08719,2.0,2021-07-06 14:30:27,2021-07-06 14:37:59,N,1.0,75,74,1.0,1.34,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0,1.0
T05267,1.0,2021-07-03 22:32:46,2021-07-03 22:50:03,N,1.0,127,75,1.0,0.0,18.2,0.0,0.5,0.0,0.0,,0.3,19.0,1.0,0.0,1.0
T00983,2.0,2021-07-01 14:06:44,2021-07-01 14:27:27,N,1.0,7,226,1.0,3.13,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0,1.0
T00425,2.0,2021-07-01 10:45:59,2021-07-01 11:06:46,N,1.0,166,212,1.0,6.23,21.0,0.0,0.5,0.0,0.0,,0.3,21.8,1.0,0.0,2.0
T07517,2.0,2021-07-05 19:08:00,2021-07-05 19:25:03,N,1.0,65,125,1.0,3.78,15.0,0.0,0.5,3.71,0.0,,0.3,22.26,1.0,2.75,1.0
T02396,1.0,2021-07-02 10:58:57,2021-07-02 11:02:52,N,1.0,75,75,2.0,0.2,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,2.0
T09465,2.0,2021-07-06 20:21:39,2021-07-06 20:29:51,N,1.0,74,152,1.0,1.69,7.5,0.5,0.5,2.64,0.0,,0.3,11.44,1.0,0.0,1.0
T05353,2.0,2021-07-04 00:22:34,2021-07-04 00:31:13,N,1.0,74,168,1.0,2.0,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,2.0
T06557,2.0,2021-07-05 07:55:04,2021-07-05 08:18:02,N,1.0,33,163,1.0,7.72,25.5,0.0,0.5,5.81,0.0,,0.3,34.86,1.0,2.75,1.0
T04766,2.0,2021-07-03 16:21:40,2021-07-03 16:29:27,N,1.0,75,74,1.0,1.26,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T05684,2.0,2021-07-04 12:26:53,2021-07-04 12:42:54,N,1.0,43,107,1.0,4.41,15.5,0.0,0.5,3.81,0.0,,0.3,22.86,1.0,2.75,1.0
T05650,2.0,2021-07-04 11:25:43,2021-07-04 11:28:48,N,1.0,41,166,1.0,0.55,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,2.0
T09797,2.0,2021-07-07 08:05:39,2021-07-07 08:19:58,N,1.0,74,236,1.0,2.46,11.0,0.0,0.5,2.5,0.0,,0.3,17.05,1.0,2.75,1.0
T07787,2.0,2021-07-06 00:28:21,2021-07-06 00:31:37,N,1.0,41,42,1.0,0.62,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,1.0,0.0,2.0
T02927,2.0,2021-07-02 14:29:24,2021-07-02 14:29:44,N,1.0,41,41,1.0,0.1,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0,2.0
T05130,2.0,2021-07-03 20:37:34,2021-07-03 20:42:25,N,1.0,41,41,1.0,0.76,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T07926,2.0,2021-07-06 07:10:03,2021-07-06 07:16:27,N,1.0,74,43,1.0,1.37,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0,1.0
T06381,2.0,2021-07-04 21:18:57,2021-07-04 21:47:00,N,5.0,248,119,1.0,7.6,25.0,0.0,0.0,0.0,0.0,,0.3,25.3,2.0,0.0,2.0
T07252,2.0,2021-07-05 17:31:55,2021-07-05 18:40:11,N,1.0,155,74,1.0,30.5,84.0,0.0,0.5,0.0,6.55,,0.3,91.35,1.0,0.0,1.0
T07994,2.0,2021-07-06 08:43:42,2021-07-06 09:11:37,N,1.0,74,236,1.0,2.23,17.0,0.0,0.5,4.11,0.0,,0.3,24.66,1.0,2.75,1.0
T01741,2.0,2021-07-01 20:07:28,2021-07-01 20:23:37,N,1.0,260,179,1.0,3.69,14.0,0.5,0.5,4.59,0.0,,0.3,19.89,1.0,0.0,1.0
T03899,2.0,2021-07-03 01:38:42,2021-07-03 01:45:12,N,1.0,134,197,1.0,1.28,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1.0,0.0,1.0
T08394,2.0,2021-07-06 11:04:33,2021-07-06 11:34:41,N,1.0,235,74,1.0,5.9,25.0,0.0,0.5,0.0,0.0,,0.3,25.8,1.0,0.0,1.0
T08303,2.0,2021-07-06 11:09:26,2021-07-06 11:12:15,N,1.0,43,43,1.0,0.94,5.0,0.0,0.5,1.71,0.0,,0.3,10.26,1.0,2.75,1.0
T05723,2.0,2021-07-04 12:21:36,2021-07-04 12:34:44,N,1.0,74,140,1.0,3.38,12.5,0.0,0.5,2.41,0.0,,0.3,18.46,1.0,2.75,1.0
T00550,2.0,2021-07-01 11:52:29,2021-07-01 11:56:55,N,1.0,75,238,1.0,1.29,6.0,0.0,0.5,2.86,0.0,,0.3,12.41,1.0,2.75,1.0
T03452,2.0,2021-07-02 18:17:15,2021-07-02 18:32:28,N,1.0,95,130,1.0,3.07,13.0,1.0,0.5,2.0,0.0,,0.3,16.8,1.0,0.0,1.0
T00845,1.0,2021-07-01 13:13:43,2021-07-01 13:33:02,N,1.0,129,138,1.0,3.9,15.5,0.0,0.5,3.26,0.0,,0.3,19.56,1.0,0.0,1.0
T02761,2.0,2021-07-02 13:46:56,2021-07-02 13:50:12,N,1.0,75,75,1.0,0.43,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0,2.0
T01524,2.0,2021-07-01 18:38:51,2021-07-01 18:56:48,N,1.0,76,132,1.0,6.47,21.0,1.0,0.5,4.56,0.0,,0.3,27.36,1.0,0.0,1.0
T03905,2.0,2021-07-03 01:26:16,2021-07-03 01:32:08,N,1.0,7,226,5.0,1.12,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1.0,0.0,1.0
T07665,2.0,2021-07-05 21:54:07,2021-07-05 22:00:38,N,1.0,74,168,1.0,1.35,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T02781,2.0,2021-07-02 13:39:10,2021-07-02 14:24:02,N,1.0,89,138,1.0,15.36,45.5,0.0,0.5,11.58,0.0,,0.3,57.88,1.0,0.0,1.0
T07129,2.0,2021-07-05 16:32:43,2021-07-05 16:51:42,N,1.0,65,188,1.0,3.49,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0,2.0
T03319,2.0,2021-07-02 17:30:22,2021-07-02 17:43:12,N,1.0,74,24,1.0,1.59,10.0,1.0,0.5,3.54,0.0,,0.3,15.34,1.0,0.0,1.0
T07341,2.0,2021-07-05 18:04:28,2021-07-05 18:13:43,N,1.0,42,74,1.0,1.16,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T08390,2.0,2021-07-06 11:16:10,2021-07-06 11:19:21,N,1.0,41,74,1.0,0.63,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,2.0
T02267,1.0,2021-07-02 09:29:03,2021-07-02 09:44:08,N,1.0,74,239,1.0,3.3,13.0,2.75,0.5,4.95,0.0,,0.3,21.5,1.0,2.75,1.0
T01901,2.0,2021-07-02 00:21:13,2021-07-02 00:52:25,N,1.0,136,159,1.0,4.41,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,1.0,0.0,2.0
T00032,2.0,2021-07-01 00:59:02,2021-07-01 01:15:09,N,1.0,95,216,1.0,3.5,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,1.0,0.0,2.0
T00480,2.0,2021-07-01 10:31:55,2021-07-01 10:34:01,N,1.0,74,74,1.0,0.24,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,1.0,0.0,2.0
T05914,2.0,2021-07-04 15:03:09,2021-07-04 15:25:08,N,1.0,82,130,1.0,5.49,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,1.0,0.0,2.0
T06509,2.0,2021-07-05 03:56:25,2021-07-05 04:08:45,N,1.0,92,98,1.0,3.99,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,1.0,0.0,2.0
T02151,2.0,2021-07-02 08:15:54,2021-07-02 08:19:33,N,1.0,74,41,1.0,0.52,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,2.0
T01622,2.0,2021-07-01 19:29:08,2021-07-01 19:36:49,N,1.0,56,173,1.0,0.86,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T04103,2.0,2021-07-03 09:38:51,2021-07-03 09:45:53,N,1.0,196,95,1.0,1.36,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T04702,1.0,2021-07-03 16:15:07,2021-07-03 16:40:54,N,1.0,244,42,1.0,2.9,17.0,0.0,0.5,0.0,0.0,,0.3,17.8,1.0,0.0,2.0
T02011,2.0,2021-07-02 06:45:08,2021-07-02 07:03:41,N,1.0,42,92,1.0,9.65,28.0,0.0,0.5,4.0,6.55,,0.3,39.35,1.0,0.0,1.0
T06368,2.0,2021-07-04 21:05:08,2021-07-04 21:15:08,N,1.0,130,10,1.0,2.22,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,1.0,0.0,1.0
T09422,2.0,2021-07-06 19:24:43,2021-07-06 19:29:40,N,1.0,97,49,1.0,0.74,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T01908,2.0,2021-07-02 00:18:09,2021-07-02 00:42:58,N,1.0,252,254,1.0,10.93,33.0,0.5,0.5,0.0,6.55,,0.3,40.85,1.0,0.0,1.0
T00769,2.0,2021-07-01 12:48:13,2021-07-01 12:53:47,N,1.0,75,74,1.0,1.02,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T06545,2.0,2021-07-05 06:53:10,2021-07-05 07:22:21,N,1.0,244,261,1.0,11.09,34.0,0.0,0.5,10.0,0.0,,0.3,47.55,1.0,2.75,1.0
T00371,2.0,2021-07-01 09:44:01,2021-07-01 10:12:32,N,1.0,43,226,1.0,5.58,23.0,0.0,0.5,5.31,0.0,,0.3,31.86,1.0,2.75,1.0
T01037,2.0,2021-07-01 15:40:54,2021-07-01 15:42:17,N,1.0,193,193,1.0,0.0,-3.0,0.0,-0.5,-1.14,0.0,,-0.3,-4.94,1.0,0.0,3.0
T04183,2.0,2021-07-03 10:20:04,2021-07-03 10:21:56,N,1.0,75,74,1.0,0.64,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0,2.0
T09702,2.0,2021-07-07 06:46:21,2021-07-07 06:52:07,N,1.0,247,116,1.0,1.28,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0,1.0
T07526,2.0,2021-07-05 19:27:01,2021-07-05 19:36:29,N,1.0,25,181,1.0,1.62,8.5,0.0,0.5,1.7,0.0,,0.3,11.0,1.0,0.0,1.0
T08721,2.0,2021-07-06 14:53:26,2021-07-06 15:01:52,N,1.0,75,74,1.0,1.6,7.0,0.0,0.5,1.95,0.0,,0.3,9.75,1.0,0.0,1.0
T02729,2.0,2021-07-02 13:03:18,2021-07-02 13:22:28,N,1.0,61,33,1.0,2.66,14.0,0.0,0.5,2.96,0.0,,0.3,17.76,1.0,0.0,1.0
T04209,2.0,2021-07-03 10:53:41,2021-07-03 10:59:17,N,1.0,41,166,1.0,1.03,6.0,0.0,0.5,1.0,0.0,,0.3,7.8,1.0,0.0,1.0
T05682,2.0,2021-07-04 12:45:31,2021-07-04 12:57:13,N,1.0,95,82,2.0,2.22,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T03597,2.0,2021-07-02 18:59:21,2021-07-02 19:15:48,N,1.0,24,74,2.0,2.26,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,1.0,0.0,1.0
T00524,2.0,2021-07-01 10:13:57,2021-07-01 10:26:25,N,1.0,75,262,1.0,2.08,10.0,0.0,0.5,2.71,0.0,,0.3,16.26,1.0,2.75,1.0
T08573,2.0,2021-07-06 13:49:53,2021-07-06 13:54:01,N,1.0,74,74,1.0,0.86,5.0,0.0,0.5,1.45,0.0,,0.3,7.25,1.0,0.0,1.0
T03403,2.0,2021-07-02 18:44:27,2021-07-02 19:11:04,N,1.0,95,138,1.0,5.8,21.0,1.0,0.5,0.0,0.0,,0.3,22.8,1.0,0.0,2.0
T05153,1.0,2021-07-03 20:43:04,2021-07-03 20:55:51,N,1.0,65,225,2.0,2.3,10.5,0.0,0.5,2.25,0.0,,0.3,13.55,1.0,0.0,1.0
T05719,2.0,2021-07-04 12:52:29,2021-07-04 13:02:25,N,1.0,95,135,1.0,1.98,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,2.0
T07531,2.0,2021-07-05 19:59:26,2021-07-05 20:06:15,N,1.0,260,226,1.0,1.24,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0,2.0
T06919,2.0,2021-07-05 13:15:57,2021-07-05 13:39:28,N,1.0,42,162,1.0,4.98,18.5,0.0,0.5,0.0,0.0,,0.3,22.05,1.0,2.75,2.0
T00067,2.0,2021-07-01 06:40:09,2021-07-01 06:47:11,N,1.0,75,166,1.0,1.67,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0,1.0
T09786,2.0,2021-07-07 08:18:31,2021-07-07 08:30:10,N,1.0,116,238,1.0,2.68,11.0,0.0,0.5,0.0,0.0,,0.3,14.55,1.0,2.75,2.0
T05122,2.0,2021-07-03 20:52:00,2021-07-03 20:59:49,N,1.0,75,238,1.0,1.65,7.5,0.5,0.5,3.46,0.0,,0.3,15.01,1.0,2.75,1.0
T08872,2.0,2021-07-06 15:28:17,2021-07-06 15:32:11,N,1.0,43,151,6.0,1.06,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T01550,2.0,2021-07-01 18:29:55,2021-07-01 18:54:15,N,1.0,75,164,1.0,3.7,17.5,1.0,0.5,4.41,0.0,,0.3,26.46,1.0,2.75,1.0
T09025,2.0,2021-07-06 16:16:28,2021-07-06 16:16:32,N,5.0,14,14,1.0,0.0,40.0,0.0,0.0,7.0,0.0,,0.3,47.3,2.0,0.0,1.0
T05070,2.0,2021-07-03 19:40:10,2021-07-03 19:54:47,N,1.0,41,239,1.0,2.52,11.0,0.0,0.5,2.08,0.0,,0.3,16.63,1.0,2.75,1.0
T05022,2.0,2021-07-03 19:45:38,2021-07-03 20:04:55,N,1.0,244,265,2.0,8.79,26.0,0.0,0.5,0.0,0.0,,0.3,26.8,1.0,0.0,2.0
T03643,1.0,2021-07-02 20:16:01,2021-07-02 20:28:11,N,1.0,17,255,3.0,2.0,9.5,0.5,0.5,1.5,0.0,,0.3,12.3,1.0,0.0,1.0
T05633,2.0,2021-07-04 11:52:31,2021-07-04 12:02:35,N,1.0,97,49,1.0,1.73,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,0.0,1.0
T02354,2.0,2021-07-02 10:28:04,2021-07-02 10:32:19,N,1.0,74,41,1.0,0.89,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,0.0,1.0
T06069,2.0,2021-07-04 17:29:56,2021-07-04 17:35:48,N,1.0,166,166,1.0,0.79,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T04928,2.0,2021-07-03 18:33:45,2021-07-03 18:42:40,N,1.0,74,262,1.0,2.88,11.0,0.0,0.5,2.91,0.0,,0.3,17.46,1.0,2.75,1.0
T05809,2.0,2021-07-04 13:49:44,2021-07-04 14:44:27,N,1.0,215,35,4.0,9.95,40.0,0.0,0.5,0.0,0.0,,0.3,40.8,1.0,0.0,1.0
T01336,2.0,2021-07-01 17:59:58,2021-07-01 18:12:33,N,1.0,82,260,1.0,1.49,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T03954,2.0,2021-07-03 04:28:39,2021-07-03 06:03:16,N,1.0,14,23,1.0,23.33,89.5,0.5,0.5,0.0,6.55,,0.3,97.35,1.0,0.0,1.0
T07355,2.0,2021-07-05 18:03:01,2021-07-05 18:14:39,N,1.0,41,151,1.0,1.66,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,2.0
T01789,2.0,2021-07-01 21:06:29,2021-07-01 21:12:30,N,1.0,74,41,6.0,0.72,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T06520,2.0,2021-07-05 03:47:27,2021-07-05 04:00:58,N,5.0,116,235,1.0,4.16,17.0,0.0,0.0,0.0,0.0,,0.3,17.3,2.0,0.0,2.0
T04157,2.0,2021-07-03 10:47:45,2021-07-03 11:11:27,N,1.0,69,18,1.0,3.39,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1.0,0.0,1.0
T03616,2.0,2021-07-02 19:27:03,2021-07-02 19:45:37,N,1.0,7,196,1.0,5.63,18.5,1.0,0.5,4.06,0.0,,0.3,24.36,1.0,0.0,1.0
T03232,2.0,2021-07-02 17:27:33,2021-07-02 17:38:12,N,1.0,244,166,1.0,3.05,11.0,1.0,0.5,3.84,0.0,,0.3,16.64,1.0,0.0,1.0
T01587,2.0,2021-07-01 19:15:29,2021-07-01 19:40:48,N,1.0,166,100,5.0,4.56,19.0,1.0,0.5,5.89,0.0,,0.3,29.44,1.0,2.75,1.0
T04812,2.0,2021-07-03 18:02:38,2021-07-03 18:28:13,N,1.0,166,166,1.0,4.27,18.0,0.0,0.5,0.0,0.0,,0.3,18.8,1.0,0.0,2.0
T06095,1.0,2021-07-04 17:57:23,2021-07-04 18:09:41,N,1.0,65,181,1.0,2.1,10.0,0.0,0.5,2.15,0.0,,0.3,12.95,1.0,0.0,1.0
T00851,2.0,2021-07-01 13:31:14,2021-07-01 13:43:52,N,1.0,75,42,1.0,2.4,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T06439,2.0,2021-07-04 23:23:33,2021-07-04 23:23:52,N,1.0,133,133,1.0,0.16,-2.5,-0.5,-0.5,0.0,0.0,,-0.3,-3.8,1.0,0.0,3.0
T05120,2.0,2021-07-03 20:53:32,2021-07-03 21:13:28,N,1.0,127,169,4.0,4.06,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,1.0,0.0,1.0
T05217,2.0,2021-07-03 21:19:04,2021-07-03 21:28:02,N,1.0,247,159,1.0,1.36,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,1.0,0.0,2.0
T00325,2.0,2021-07-01 09:52:42,2021-07-01 10:13:50,N,1.0,42,200,2.0,7.85,25.0,0.0,0.5,2.0,3.0,,0.3,30.8,1.0,0.0,1.0
T05774,1.0,2021-07-04 13:48:39,2021-07-04 14:22:12,N,1.0,76,108,1.0,0.0,26.2,0.0,0.5,0.0,0.0,,0.3,27.0,1.0,0.0,1.0
T00846,2.0,2021-07-01 13:46:24,2021-07-01 14:19:47,N,1.0,97,71,1.0,4.91,23.0,0.0,0.5,0.0,0.0,,0.3,23.8,1.0,0.0,1.0
T03007,1.0,2021-07-02 15:33:05,2021-07-02 15:37:58,N,1.0,75,75,1.0,0.6,5.0,0.0,0.5,1.7,0.0,,0.3,7.5,1.0,0.0,1.0
T09780,2.0,2021-07-07 08:17:25,2021-07-07 08:19:11,N,1.0,193,193,1.0,0.0,3.0,0.0,0.5,0.0,0.0,,0.3,3.8,1.0,0.0,2.0
T02461,2.0,2021-07-02 10:06:12,2021-07-02 10:25:37,N,1.0,42,151,1.0,2.72,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,1.0,0.0,2.0
T04240,2.0,2021-07-03 11:24:29,2021-07-03 11:37:19,N,1.0,41,239,1.0,2.51,11.0,0.0,0.5,2.91,0.0,,0.3,17.46,1.0,2.75,1.0
T04815,2.0,2021-07-03 17:24:26,2021-07-03 17:34:51,N,1.0,83,223,1.0,3.33,12.0,0.0,0.5,2.56,0.0,,0.3,15.36,1.0,0.0,1.0
T07699,2.0,2021-07-05 21:42:04,2021-07-05 21:53:50,N,1.0,74,151,1.0,2.82,11.5,0.5,0.5,2.56,0.0,,0.3,15.36,1.0,0.0,1.0
T02289,2.0,2021-07-02 09:40:17,2021-07-02 09:57:33,N,1.0,74,116,6.0,2.33,13.0,0.0,0.5,2.76,0.0,,0.3,16.56,1.0,0.0,1.0
T02366,2.0,2021-07-02 11:25:41,2021-07-02 11:39:34,N,1.0,126,213,4.0,2.45,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,1.0,0.0,1.0
T03651,2.0,2021-07-02 20:09:54,2021-07-02 20:28:44,N,1.0,41,48,1.0,5.74,20.0,0.5,0.5,4.0,0.0,,0.3,28.05,1.0,2.75,1.0
T03268,2.0,2021-07-02 17:53:34,2021-07-02 17:58:56,N,1.0,95,95,1.0,0.92,6.0,1.0,0.5,1.0,0.0,,0.3,8.8,1.0,0.0,1.0
T09154,2.0,2021-07-06 17:03:50,2021-07-06 17:04:10,N,5.0,75,75,1.0,0.11,0.25,0.0,0.0,0.0,0.0,,0.3,0.55,2.0,0.0,2.0
T06206,2.0,2021-07-04 18:40:27,2021-07-04 19:20:29,N,1.0,108,184,1.0,30.52,80.5,0.0,0.5,0.0,6.55,,0.3,87.85,1.0,0.0,1.0
T00649,2.0,2021-07-01 11:37:04,2021-07-01 11:46:55,N,1.0,41,238,1.0,1.52,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,0.0,1.0
T05448,2.0,2021-07-04 07:01:37,2021-07-04 07:16:22,N,1.0,242,244,1.0,4.8,17.0,0.0,0.5,3.56,0.0,,0.3,21.36,1.0,0.0,1.0
