ID,VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,trip_type,congestion_surcharge
T03153,2.0,2021-07-02 16:53:08,2021-07-02 16:55:14,N,1.0,41,42,1.0,0.27,3.5,1.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T07076,2.0,2021-07-05 15:41:10,2021-07-05 16:29:39,N,2.0,132,48,1.0,17.78,52.0,0.0,0.5,12.42,6.55,,0.3,74.52,1.0,2.75
T01687,2.0,2021-07-01 20:03:08,2021-07-01 20:13:54,N,1.0,43,262,1.0,1.69,8.5,0.5,0.5,2.51,0.0,,0.3,12.31,1.0,0.0
T05205,1.0,2021-07-03 21:29:21,2021-07-03 21:44:08,N,1.0,243,220,1.0,2.6,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,1.0,0.0
T06487,2.0,2021-07-05 01:12:15,2021-07-05 01:20:07,N,1.0,97,40,1.0,1.57,7.5,0.5,0.5,2.2,0.0,,0.3,11.0,1.0,0.0
T02268,2.0,2021-07-02 09:10:22,2021-07-02 09:17:46,N,1.0,41,74,1.0,0.93,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T01325,2.0,2021-07-01 17:02:05,2021-07-01 17:16:17,N,1.0,47,247,1.0,1.52,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,1.0,0.0
T01624,2.0,2021-07-01 19:10:26,2021-07-01 19:21:00,N,1.0,129,83,5.0,0.82,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0
T04747,2.0,2021-07-03 16:47:08,2021-07-03 17:23:39,N,1.0,65,132,1.0,18.08,49.5,0.0,0.5,10.06,0.0,,0.3,60.36,1.0,0.0
T05901,2.0,2021-07-04 15:46:55,2021-07-04 15:57:49,N,1.0,134,192,1.0,2.95,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0
T04176,2.0,2021-07-03 10:24:26,2021-07-03 10:29:33,N,1.0,41,42,1.0,1.24,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T02301,1.0,2021-07-02 09:31:27,2021-07-02 10:05:31,N,1.0,42,211,1.0,9.2,31.5,2.75,0.5,7.01,0.0,,0.3,42.06,1.0,2.75
T02768,2.0,2021-07-02 13:30:46,2021-07-02 13:34:45,N,1.0,166,42,1.0,0.61,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T03163,1.0,2021-07-02 16:38:44,2021-07-02 16:48:53,N,1.0,42,41,1.0,1.4,8.5,1.0,0.5,2.0,0.0,,0.3,12.3,1.0,0.0
T03878,2.0,2021-07-03 00:35:37,2021-07-03 00:50:32,N,1.0,74,127,1.0,5.36,18.0,0.5,0.5,3.86,0.0,,0.3,23.16,1.0,0.0
T02616,2.0,2021-07-02 11:24:32,2021-07-02 11:31:53,N,1.0,43,24,6.0,1.46,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T06558,2.0,2021-07-05 07:20:38,2021-07-05 07:31:25,N,1.0,116,235,1.0,3.6,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,1.0,0.0
T02566,1.0,2021-07-02 11:58:43,2021-07-02 12:12:17,N,1.0,42,74,1.0,1.9,10.5,0.0,0.5,2.25,0.0,,0.3,13.55,1.0,0.0
T06677,2.0,2021-07-05 10:07:28,2021-07-05 10:25:55,N,1.0,244,213,1.0,8.09,24.5,0.0,0.5,0.0,0.0,,0.3,25.3,1.0,0.0
T00615,2.0,2021-07-01 11:16:21,2021-07-01 11:46:06,N,1.0,7,116,2.0,7.31,26.0,0.0,0.5,0.0,6.55,,0.3,33.35,1.0,0.0
T03828,2.0,2021-07-02 23:18:20,2021-07-02 23:21:53,N,1.0,134,134,2.0,0.58,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1.0,0.0
T05780,1.0,2021-07-04 13:20:46,2021-07-04 13:46:32,N,1.0,166,167,1.0,0.0,15.2,0.0,0.5,0.0,0.0,,0.3,16.0,1.0,0.0
T03320,2.0,2021-07-02 17:51:33,2021-07-02 17:57:12,N,1.0,41,75,1.0,0.89,6.0,1.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0
T05356,2.0,2021-07-04 01:02:30,2021-07-04 01:13:54,N,1.0,7,129,5.0,2.51,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,1.0,0.0
T05989,2.0,2021-07-04 16:38:05,2021-07-04 16:54:20,N,1.0,130,175,1.0,7.98,23.5,0.0,0.5,6.0,0.0,,0.3,30.3,1.0,0.0
T05938,1.0,2021-07-04 15:16:59,2021-07-04 15:35:13,N,1.0,65,256,2.0,3.5,15.0,0.5,0.5,0.5,0.0,,0.3,16.8,1.0,0.0
T07415,2.0,2021-07-05 18:30:17,2021-07-05 19:30:26,N,1.0,213,22,1.0,29.01,83.0,0.0,0.5,0.0,6.55,,0.3,90.35,1.0,0.0
T06806,2.0,2021-07-05 12:37:27,2021-07-05 12:47:54,N,1.0,97,17,1.0,1.85,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,0.0
T09124,2.0,2021-07-06 17:51:42,2021-07-06 18:15:01,N,1.0,33,188,1.0,3.17,16.0,1.0,0.5,5.34,0.0,,0.3,23.14,1.0,0.0
T02202,2.0,2021-07-02 09:12:17,2021-07-02 09:32:53,N,1.0,202,13,1.0,8.34,26.0,0.0,0.5,0.0,0.0,,0.3,29.55,1.0,2.75
T05412,2.0,2021-07-04 03:21:39,2021-07-04 03:27:36,N,1.0,212,208,2.0,2.58,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T07187,2.0,2021-07-05 15:06:14,2021-07-05 15:13:50,N,1.0,74,236,1.0,1.73,8.0,0.0,0.5,0.0,0.0,,0.3,11.55,1.0,2.75
T01984,2.0,2021-07-02 04:32:34,2021-07-02 04:38:01,N,1.0,116,244,1.0,1.44,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1.0,0.0
T01058,2.0,2021-07-01 15:07:02,2021-07-01 15:33:49,N,1.0,166,186,1.0,6.11,23.0,0.0,0.5,5.0,0.0,,0.3,31.55,1.0,2.75
T09973,1.0,2021-07-07 09:47:02,2021-07-07 10:44:30,Y,1.0,155,143,1.0,0.0,48.2,0.0,0.5,0.0,0.0,,0.3,49.0,1.0,0.0
T00942,1.0,2021-07-01 14:15:24,2021-07-01 14:18:50,N,1.0,43,238,1.0,0.7,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T00239,2.0,2021-07-01 08:58:30,2021-07-01 09:01:26,N,1.0,7,7,1.0,0.4,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0
T04383,2.0,2021-07-03 12:10:17,2021-07-03 12:16:51,N,1.0,42,41,1.0,1.34,7.0,0.0,0.5,1.0,0.0,,0.3,8.8,1.0,0.0
T03028,2.0,2021-07-02 15:55:09,2021-07-02 16:03:00,N,1.0,43,236,5.0,1.14,7.0,0.0,0.5,2.0,0.0,,0.3,12.55,1.0,2.75
T04368,1.0,2021-07-03 12:05:14,2021-07-03 12:16:44,N,1.0,65,106,1.0,2.0,10.0,0.0,0.5,2.0,0.0,,0.3,12.8,1.0,0.0
T08553,2.0,2021-07-06 13:23:15,2021-07-06 13:36:01,N,1.0,65,17,1.0,2.08,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0
T09639,2.0,2021-07-07 03:41:53,2021-07-07 03:42:22,N,1.0,70,70,1.0,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,1.0,0.0
T06283,2.0,2021-07-04 20:09:33,2021-07-04 20:09:45,N,5.0,55,55,2.0,0.0,-50.0,0.0,0.0,0.0,0.0,,-0.3,-50.3,2.0,0.0
T08477,2.0,2021-07-06 12:13:26,2021-07-06 12:52:58,N,1.0,61,227,1.0,6.62,25.5,0.0,0.5,0.0,0.0,,0.3,26.3,1.0,0.0
T07824,2.0,2021-07-06 02:01:11,2021-07-06 02:15:35,N,1.0,244,247,2.0,2.76,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,1.0,0.0
T09053,2.0,2021-07-06 16:23:15,2021-07-06 16:40:02,N,1.0,75,142,1.0,2.87,13.5,1.0,0.5,4.51,0.0,,0.3,22.56,1.0,2.75
T06338,2.0,2021-07-04 21:11:48,2021-07-04 21:22:28,N,1.0,74,7,1.0,4.05,13.5,0.5,0.5,0.0,6.55,,0.3,21.35,1.0,0.0
T09678,2.0,2021-07-07 06:05:42,2021-07-07 06:16:53,N,1.0,74,238,1.0,2.6,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0
T09119,2.0,2021-07-06 17:32:18,2021-07-06 17:49:00,N,1.0,74,237,1.0,3.37,14.0,1.0,0.5,4.0,0.0,,0.3,22.55,1.0,2.75
T03541,1.0,2021-07-02 19:40:43,2021-07-02 20:02:18,N,1.0,97,80,1.0,4.4,18.0,1.0,0.5,0.0,0.0,,0.3,19.8,1.0,0.0
T00087,1.0,2021-07-01 06:11:32,2021-07-01 06:13:37,N,1.0,75,74,1.0,1.0,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T01811,2.0,2021-07-01 21:20:03,2021-07-01 21:39:50,N,1.0,74,243,1.0,4.31,17.0,0.5,0.5,0.0,0.0,,0.3,18.3,1.0,0.0
T04931,2.0,2021-07-03 18:16:29,2021-07-03 19:51:52,N,1.0,235,39,1.0,23.73,85.5,0.0,0.5,0.0,0.0,,0.3,86.3,1.0,0.0
T03921,2.0,2021-07-03 02:35:11,2021-07-03 02:42:20,N,1.0,152,42,1.0,1.66,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T07420,2.0,2021-07-05 18:58:57,2021-07-05 19:12:51,N,1.0,41,239,1.0,2.77,12.0,1.0,0.5,3.31,0.0,,0.3,19.86,1.0,2.75
T07358,2.0,2021-07-05 18:04:55,2021-07-05 18:21:44,N,1.0,244,263,1.0,6.92,21.5,1.0,0.5,0.0,0.0,,0.3,26.05,1.0,2.75
T01603,2.0,2021-07-01 19:14:47,2021-07-01 19:18:05,N,1.0,49,97,1.0,0.56,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T05265,2.0,2021-07-03 22:31:55,2021-07-03 22:32:20,N,1.0,42,42,6.0,0.07,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,1.0,0.0
T01898,2.0,2021-07-01 23:55:32,2021-07-02 00:03:08,N,5.0,168,42,1.0,2.69,15.0,0.0,0.0,0.0,0.0,,0.3,15.3,2.0,0.0
T04046,2.0,2021-07-03 08:18:05,2021-07-03 08:37:31,N,1.0,42,126,1.0,4.69,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,1.0,0.0
T05199,2.0,2021-07-03 21:14:33,2021-07-03 21:15:16,N,1.0,116,116,1.0,0.0,-2.5,-0.5,-0.5,0.0,0.0,,-0.3,-3.8,1.0,0.0
T09829,2.0,2021-07-07 08:19:02,2021-07-07 08:32:56,N,1.0,42,239,1.0,3.44,13.0,0.0,0.5,0.0,0.0,,0.3,16.55,1.0,2.75
T05627,2.0,2021-07-04 11:52:32,2021-07-04 11:55:44,N,1.0,41,43,4.0,0.63,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T02883,2.0,2021-07-02 14:44:26,2021-07-02 14:49:26,N,1.0,75,41,1.0,0.97,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T00710,2.0,2021-07-01 12:37:30,2021-07-01 12:54:43,N,1.0,74,236,1.0,2.84,13.0,0.0,0.5,0.0,0.0,,0.3,16.55,1.0,2.75
T09665,2.0,2021-07-07 06:41:32,2021-07-07 07:24:21,N,1.0,169,180,1.0,17.45,53.0,0.0,0.5,0.0,6.55,,0.3,60.35,1.0,0.0
T03728,1.0,2021-07-02 21:27:36,2021-07-02 21:56:28,N,1.0,244,78,1.0,5.5,22.0,0.5,0.5,0.0,0.0,,0.3,23.3,1.0,0.0
T00749,2.0,2021-07-01 12:39:39,2021-07-01 13:12:14,N,2.0,74,132,1.0,0.0,52.0,0.0,0.5,0.0,6.55,,0.3,59.35,1.0,0.0
T04920,2.0,2021-07-03 18:24:12,2021-07-03 18:38:32,N,1.0,97,61,1.0,2.73,12.0,0.0,0.5,2.0,0.0,,0.3,14.8,1.0,0.0
T07607,1.0,2021-07-05 20:24:17,2021-07-05 21:02:51,N,1.0,264,264,1.0,0.0,38.2,0.0,0.5,0.0,0.0,,0.3,39.0,1.0,0.0
T01503,1.0,2021-07-01 18:21:44,2021-07-01 18:32:39,N,1.0,166,238,1.0,1.3,9.0,3.75,0.5,2.7,0.0,,0.3,16.25,1.0,2.75
T05201,2.0,2021-07-03 21:42:21,2021-07-03 21:49:54,N,1.0,75,42,1.0,0.0,-6.0,-0.5,-0.5,0.0,0.0,,-0.3,-7.3,1.0,0.0
T09903,2.0,2021-07-07 09:54:07,2021-07-07 09:59:10,N,1.0,52,25,1.0,0.45,5.0,0.0,0.5,1.45,0.0,,0.3,7.25,1.0,0.0
T03422,1.0,2021-07-02 18:02:41,2021-07-02 18:11:26,N,1.0,41,42,1.0,1.7,8.0,1.0,0.5,1.95,0.0,,0.3,11.75,1.0,0.0
T09107,2.0,2021-07-06 17:16:30,2021-07-06 17:25:38,N,1.0,255,112,1.0,1.29,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1.0,0.0
T06330,2.0,2021-07-04 20:14:05,2021-07-04 20:20:04,N,1.0,95,196,1.0,0.9,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1.0,0.0
T00242,2.0,2021-07-01 08:12:34,2021-07-01 08:26:00,N,1.0,130,132,1.0,5.8,19.0,0.0,0.5,2.0,0.0,,0.3,21.8,1.0,0.0
T02975,2.0,2021-07-02 15:43:44,2021-07-02 16:00:09,N,1.0,129,260,1.0,1.61,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0
T06610,2.0,2021-07-05 09:28:12,2021-07-05 09:33:03,N,1.0,74,263,1.0,1.39,6.0,0.0,0.5,0.0,0.0,,0.3,9.55,1.0,2.75
T09105,1.0,2021-07-06 17:53:24,2021-07-06 18:07:56,N,1.0,65,97,1.0,1.9,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0
T01699,2.0,2021-07-01 20:14:19,2021-07-01 20:32:06,N,1.0,244,166,2.0,3.0,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,1.0,0.0
T07316,2.0,2021-07-05 17:04:11,2021-07-05 17:15:23,N,1.0,74,239,1.0,3.13,11.5,0.0,0.5,3.01,0.0,,0.3,18.06,1.0,2.75
T07491,2.0,2021-07-05 19:33:16,2021-07-05 19:39:46,N,1.0,74,75,1.0,0.0,-5.5,0.0,-0.5,0.0,0.0,,-0.3,-6.3,1.0,0.0
T06695,2.0,2021-07-05 10:10:21,2021-07-05 10:34:59,N,1.0,97,77,1.0,5.77,21.0,0.0,0.5,0.0,0.0,,0.3,21.8,1.0,0.0
T01123,2.0,2021-07-01 15:32:49,2021-07-01 15:36:12,N,1.0,7,179,1.0,0.73,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T05064,2.0,2021-07-03 19:26:52,2021-07-03 19:42:13,N,1.0,97,225,1.0,2.92,12.5,0.0,0.5,3.32,0.0,,0.3,16.62,1.0,0.0
T09853,2.0,2021-07-07 08:16:00,2021-07-07 08:34:14,N,1.0,236,186,1.0,3.94,15.5,0.0,0.5,2.0,0.0,,0.3,21.05,1.0,2.75
T02352,2.0,2021-07-02 10:54:31,2021-07-02 11:14:39,N,1.0,74,151,1.0,2.64,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0
T09756,2.0,2021-07-07 07:27:35,2021-07-07 07:33:11,N,1.0,74,43,1.0,1.36,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,0.0
T06248,2.0,2021-07-04 19:40:35,2021-07-04 19:48:07,N,1.0,7,223,1.0,1.43,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T02100,1.0,2021-07-02 07:16:27,2021-07-02 07:18:34,Y,5.0,129,207,0.0,0.2,50.0,0.0,0.0,0.0,0.0,,0.0,50.0,2.0,0.0
T08781,2.0,2021-07-06 15:54:14,2021-07-06 16:07:35,N,1.0,126,47,1.0,1.54,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T09449,1.0,2021-07-06 20:06:13,2021-07-06 20:19:50,N,1.0,82,260,1.0,2.0,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,1.0,0.0
T06038,2.0,2021-07-04 16:47:59,2021-07-04 16:59:10,N,1.0,41,151,2.0,2.09,9.5,0.0,0.5,3.09,0.0,,0.3,13.39,1.0,0.0
T04238,1.0,2021-07-03 11:40:16,2021-07-03 12:12:42,N,1.0,61,10,1.0,0.0,24.2,0.0,0.5,0.0,0.0,,0.3,25.0,1.0,0.0
T05320,2.0,2021-07-04 00:19:56,2021-07-04 00:23:50,N,1.0,41,41,1.0,0.76,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T01610,2.0,2021-07-01 19:39:32,2021-07-01 19:43:00,N,1.0,75,74,1.0,1.37,5.5,1.0,0.5,1.82,0.0,,0.3,9.12,1.0,0.0
T07446,2.0,2021-07-05 19:19:41,2021-07-05 19:23:29,N,1.0,42,41,1.0,0.86,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,0.0
T07452,2.0,2021-07-05 19:33:16,2021-07-05 19:47:06,N,1.0,83,112,1.0,4.94,16.0,0.0,0.5,2.5,0.0,,0.3,19.3,1.0,0.0
T07514,2.0,2021-07-05 19:11:40,2021-07-05 19:14:38,N,1.0,65,97,1.0,0.5,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0
T03574,2.0,2021-07-02 19:03:11,2021-07-02 19:14:13,N,1.0,42,41,2.0,1.95,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0
T07976,2.0,2021-07-06 08:41:09,2021-07-06 08:44:41,N,1.0,75,74,1.0,0.97,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0
T08857,2.0,2021-07-06 15:45:39,2021-07-06 15:58:35,N,1.0,25,195,1.0,1.84,10.0,0.0,0.5,1.0,0.0,,0.3,11.8,1.0,0.0
T02714,2.0,2021-07-02 13:39:25,2021-07-02 13:58:34,N,1.0,75,232,1.0,6.73,22.0,0.0,0.5,0.0,0.0,,0.3,25.55,1.0,2.75
T00077,2.0,2021-07-01 06:21:57,2021-07-01 07:05:02,N,1.0,119,197,1.0,18.8,57.0,0.0,0.5,0.0,6.55,,0.3,64.35,1.0,0.0
T07101,1.0,2021-07-05 15:53:47,2021-07-05 16:02:05,N,1.0,41,247,1.0,2.2,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0
T05456,2.0,2021-07-04 07:10:50,2021-07-04 07:12:12,N,1.0,42,42,1.0,0.18,3.0,0.0,0.5,0.0,0.0,,0.3,3.8,1.0,0.0
T07471,2.0,2021-07-05 19:06:52,2021-07-05 19:27:34,N,1.0,218,216,1.0,5.08,19.5,0.0,0.5,0.0,0.0,,0.3,20.3,1.0,0.0
T00134,2.0,2021-07-01 07:46:55,2021-07-01 08:05:26,N,1.0,75,229,1.0,3.21,16.0,0.0,0.5,0.0,0.0,,0.3,19.55,1.0,2.75
T09986,2.0,2021-07-07 09:34:28,2021-07-07 09:38:58,N,1.0,74,41,1.0,0.75,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0
T05581,2.0,2021-07-04 10:58:15,2021-07-04 11:07:01,N,1.0,74,116,1.0,2.0,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0
T06927,2.0,2021-07-05 13:57:19,2021-07-05 14:14:26,N,1.0,39,23,1.0,27.45,83.0,0.0,0.5,0.0,6.55,,0.3,90.35,1.0,0.0
T06138,2.0,2021-07-04 18:00:52,2021-07-04 18:06:06,N,1.0,74,168,1.0,1.35,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T09079,2.0,2021-07-06 17:42:01,2021-07-06 17:47:42,N,1.0,42,74,1.0,0.96,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T06083,2.0,2021-07-04 17:40:02,2021-07-04 17:49:35,N,1.0,97,66,1.0,1.64,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1.0,0.0
T04161,2.0,2021-07-03 10:54:38,2021-07-03 11:04:04,N,1.0,235,235,1.0,0.95,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0
T04332,2.0,2021-07-03 12:43:09,2021-07-03 13:04:30,N,1.0,74,42,1.0,4.58,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,1.0,0.0
T09863,2.0,2021-07-07 08:54:56,2021-07-07 10:07:42,N,1.0,75,240,1.0,37.42,106.0,0.0,0.5,0.0,0.0,,0.3,106.8,1.0,0.0
T08823,2.0,2021-07-06 15:39:55,2021-07-06 16:01:06,N,1.0,243,116,1.0,2.91,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,0.0
T06319,2.0,2021-07-04 20:15:15,2021-07-04 20:29:45,N,1.0,42,141,1.0,3.98,14.5,0.5,0.5,0.0,0.0,,0.3,18.55,1.0,2.75
T04165,2.0,2021-07-03 10:13:27,2021-07-03 10:17:32,N,1.0,42,41,1.0,0.54,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T09590,2.0,2021-07-06 23:05:04,2021-07-06 23:12:56,N,1.0,70,129,3.0,0.84,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,1.0,0.0
T07329,1.0,2021-07-05 18:26:18,2021-07-05 18:49:38,N,1.0,65,230,1.0,7.8,25.5,2.75,0.5,5.8,0.0,,0.3,34.85,1.0,2.75
T07582,2.0,2021-07-05 20:37:57,2021-07-05 20:54:41,N,1.0,74,239,1.0,3.7,15.0,0.5,0.5,1.0,0.0,,0.3,20.05,1.0,2.75
T04857,2.0,2021-07-03 17:34:17,2021-07-03 17:57:19,N,1.0,82,129,1.0,1.79,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0
T00924,2.0,2021-07-01 14:12:06,2021-07-01 14:24:41,N,1.0,159,42,1.0,1.71,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0
T07459,2.0,2021-07-05 19:05:39,2021-07-05 19:11:32,N,1.0,74,141,1.0,2.47,8.5,1.0,0.5,2.61,0.0,,0.3,15.66,1.0,2.75
T04756,2.0,2021-07-03 16:29:03,2021-07-03 16:59:58,N,1.0,77,76,1.0,2.92,19.5,0.0,0.5,0.0,0.0,,0.3,20.3,1.0,0.0
T01517,2.0,2021-07-01 18:19:17,2021-07-01 18:34:30,N,1.0,74,166,1.0,2.4,12.0,1.0,0.5,2.07,0.0,,0.3,15.87,1.0,0.0
T09519,2.0,2021-07-06 22:53:42,2021-07-06 23:05:21,N,1.0,244,242,1.0,4.87,16.0,0.5,0.5,1.0,0.0,,0.3,18.3,1.0,0.0
T08938,2.0,2021-07-06 16:04:06,2021-07-06 16:13:19,N,1.0,65,65,1.0,1.14,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1.0,0.0
T07208,1.0,2021-07-05 16:34:03,2021-07-05 16:47:13,N,1.0,75,141,4.0,2.4,11.0,2.75,0.5,0.0,0.0,,0.3,14.55,1.0,2.75
T05928,2.0,2021-07-04 15:21:22,2021-07-04 15:49:03,N,1.0,7,191,1.0,11.76,34.0,0.0,0.5,4.0,0.0,,0.3,38.8,1.0,0.0
T03686,2.0,2021-07-02 20:26:33,2021-07-02 20:39:43,N,1.0,40,25,1.0,1.83,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,1.0,0.0
T02650,2.0,2021-07-02 12:44:01,2021-07-02 13:03:46,N,1.0,74,238,1.0,2.97,14.5,0.0,0.5,3.61,0.0,,0.3,21.66,1.0,2.75
T03861,2.0,2021-07-02 23:46:30,2021-07-02 23:52:43,N,1.0,41,42,1.0,0.97,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T00938,2.0,2021-07-01 14:53:05,2021-07-01 15:02:15,N,1.0,42,166,1.0,1.37,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0
T05568,2.0,2021-07-04 10:33:47,2021-07-04 10:39:40,N,1.0,74,75,1.0,1.1,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T02079,1.0,2021-07-02 07:43:25,2021-07-02 07:49:12,N,1.0,74,74,1.0,1.1,6.0,0.0,0.5,1.35,0.0,,0.3,8.15,1.0,0.0
T04561,2.0,2021-07-03 14:37:31,2021-07-03 14:56:16,N,1.0,74,129,1.0,5.97,20.0,0.0,0.5,5.38,6.12,,0.3,32.3,1.0,0.0
T08851,2.0,2021-07-06 15:04:29,2021-07-06 15:16:21,N,1.0,65,66,1.0,0.73,8.5,0.0,0.5,1.0,0.0,,0.3,10.3,1.0,0.0
T07983,1.0,2021-07-06 08:16:41,2021-07-06 08:40:41,Y,1.0,74,262,1.0,2.2,15.0,2.75,0.5,2.0,0.0,,0.3,20.55,1.0,2.75
T09873,2.0,2021-07-07 08:49:57,2021-07-07 08:59:01,N,1.0,74,236,1.0,1.45,7.5,0.0,0.5,2.21,0.0,,0.3,13.26,1.0,2.75
T08205,2.0,2021-07-06 10:30:15,2021-07-06 10:39:54,N,1.0,74,43,1.0,1.54,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T07573,2.0,2021-07-05 20:13:45,2021-07-05 20:29:35,N,5.0,130,38,1.0,4.39,20.0,0.0,0.0,0.0,0.0,,0.3,20.3,2.0,0.0
T09777,2.0,2021-07-07 07:44:44,2021-07-07 07:59:05,N,1.0,243,20,1.0,2.7,11.5,0.0,0.5,2.0,0.0,,0.3,14.3,1.0,0.0
T01399,2.0,2021-07-01 17:31:36,2021-07-01 18:39:02,N,1.0,75,37,6.0,10.49,45.5,1.0,0.5,10.01,0.0,,0.3,60.06,1.0,2.75
T07856,1.0,2021-07-06 06:29:59,2021-07-06 06:52:32,N,1.0,181,37,1.0,0.0,15.2,0.0,0.5,0.0,0.0,,0.3,16.0,1.0,0.0
T00976,1.0,2021-07-01 14:11:03,2021-07-01 14:17:03,N,1.0,24,41,1.0,0.6,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T07693,2.0,2021-07-05 21:18:02,2021-07-05 21:32:15,N,1.0,260,36,5.0,4.51,15.5,0.5,0.5,4.2,0.0,,0.3,21.0,1.0,0.0
T08792,2.0,2021-07-06 15:35:39,2021-07-06 15:43:00,N,1.0,74,42,1.0,1.05,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T09033,2.0,2021-07-06 16:17:31,2021-07-06 16:30:16,N,1.0,196,135,1.0,2.29,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0
T06627,2.0,2021-07-05 09:51:23,2021-07-05 09:55:33,N,1.0,82,83,1.0,0.9,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0
T01006,2.0,2021-07-01 14:59:34,2021-07-01 15:07:32,N,1.0,75,74,1.0,1.0,7.0,0.0,0.5,1.0,0.0,,0.3,8.8,1.0,0.0
T00054,2.0,2021-07-01 05:38:26,2021-07-01 05:50:09,N,1.0,10,197,1.0,2.76,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,1.0,0.0
